0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,class
1.0,0.7946815,0.3753865,0.116883114,0.0,0.17192331,0.28385898,0.29375386,0.32591218,0.34508348,0.3617811,0.36239952,0.3661101,0.36796537,0.37414965,0.37786025,0.38218924,0.38466296,0.39888683,0.40136054,0.41805813,0.44341373,0.4576376,0.48794064,0.5207174,0.55967844,0.6042053,0.6345084,0.65367967,0.67285097,0.67841685,0.66048235,0.62152135,0.55596787,0.48237476,0.4384663,0.37847868,0.35126778,0.3197279,0.30674088,0.29560915,0.29313543,0.29189858,0.292517,0.27891156,0.27891156,0.28076684,0.28076684,0.2857143,0.27458256,0.275201,0.27396414,0.2844774,0.27643785,0.275201,0.2776747,0.27953,0.28262213,0.27953,0.2733457,0.26839826,0.26901668,0.26777983,0.25726655,0.2523191,0.25293753,0.25726655,0.24984539,0.25108224,0.25108224,0.24984539,0.2418058,0.24118738,0.2436611,0.24489796,0.2393321,0.2418058,0.23871367,0.24242425,0.24118738,0.23067409,0.23252937,0.22820038,0.23747681,0.24304268,0.2436611,0.24304268,0.26901668,0.26345083,0.29066172,0.27643785,0.27829313,0.25170067,0.25664812,0.2523191,0.24613482,0.24675325,0.23809524,0.22077923,0.23067409,0.23562153,0.24613482,0.24427953,0.2504638,0.2585034,0.2560297,0.3469388,0.41682127,0.5170068,0.8695114,0.9845393,0.5553494,0.2418058,0.03092146,0.0445269,0.22758195,0.26839826,0.28138527,0.31663576,0.32591218,0.33147806,0.33951762,0.34879407,0.3469388,0.34446505,0.35003093,0.35930735,0.3667285,0.37662336,0.3858998,0.39764997,0.41682127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.86723834,0.20136014,0.0993495,0.14133649,0.12093436,0.10851567,0.09639267,0.09343584,0.10082791,0.08693081,0.09402721,0.0958013,0.09639267,0.08959196,0.09491425,0.08959196,0.09491425,0.098166764,0.10230633,0.09964518,0.09668835,0.10851567,0.12773506,0.12832643,0.14902425,0.1723832,0.20402129,0.22176227,0.2542874,0.28474274,0.30928445,0.32968658,0.34417504,0.35984623,0.33353046,0.29213482,0.25340036,0.21673566,0.17149615,0.13867535,0.11590774,0.10644589,0.103489056,0.08515671,0.083382614,0.08900059,0.081904195,0.08072147,0.08604376,0.081312835,0.07687759,0.08870491,0.09639267,0.102897696,0.08811354,0.09461857,0.105854526,0.10141928,0.08811354,0.100532226,0.09550562,0.10467179,0.09166174,0.08988764,0.095209934,0.09846245,0.08515671,0.08515671,0.09166174,0.07628622,0.08308693,0.077468954,0.08397398,0.075399175,0.07421644,0.0836783,0.07392076,0.07392076,0.06978119,0.073033705,0.07273802,0.06771141,0.070076875,0.083382614,0.062684804,0.072442345,0.07096393,0.07865169,0.075399175,0.06534595,0.08072147,0.07332939,0.06475458,0.0801301,0.07185098,0.070076875,0.065641634,0.075399175,0.06386753,0.06386753,0.070076875,0.066233,0.06889415,0.067120045,0.06238912,0.06918983,0.06534595,0.07066824,0.06386753,0.06682436,0.08456535,0.10555884,0.08900059,0.10171496,0.12507392,0.13749261,0.1428149,0.15937315,0.12507392,0.1096984,0.08219988,0.063276164,0.049970433,0.04376109,0.035481963,0.039621525,0.039621525,0.039621525,0.044352453,0.040508576,0.038734477,0.0,0.20313424,0.5901833,0.9305145,0.98580724,0.29538736,0.06534595,0.10526316,0.10171496,0.083382614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.48767966,0.11430527,0.0,0.030116359,0.06502396,0.06091718,0.05099247,0.05338809,0.051676933,0.058863793,0.056125943,0.05817933,0.068104036,0.06570842,0.07118412,0.07837098,0.080766596,0.091718,0.09411362,0.112251885,0.13449693,0.14168377,0.15434633,0.1824093,0.1998631,0.23648186,0.26351812,0.2905544,0.31040382,0.33025324,0.33572894,0.32340863,0.27686515,0.23100616,0.18275154,0.1475017,0.11978097,0.099589325,0.09274469,0.080766596,0.079739906,0.07665982,0.075290896,0.075290896,0.07768652,0.075290896,0.078028746,0.077002056,0.074264206,0.07734428,0.07905544,0.08042437,0.085215606,0.07631759,0.075290896,0.08761123,0.08384668,0.08213552,0.08145106,0.08042437,0.083504446,0.08213552,0.078028746,0.07871321,0.079739906,0.07665982,0.07837098,0.07665982,0.07494867,0.077002056,0.08281998,0.07323751,0.07597536,0.07768652,0.07460643,0.077002056,0.074264206,0.07460643,0.068104036,0.07392197,0.07152635,0.06741957,0.075290896,0.07563313,0.067077346,0.074264206,0.07289527,0.07049966,0.07597536,0.074264206,0.07357974,0.07734428,0.07323751,0.07460643,0.077002056,0.08110883,0.07939767,0.072553046,0.077002056,0.08487337,0.07357974,0.07905544,0.08384668,0.07871321,0.08213552,0.07597536,0.10095825,0.1156742,0.122176595,0.1386037,0.14613278,0.15331964,0.15571526,0.12936345,0.12799452,0.11396304,0.0982204,0.08590007,0.07494867,0.07152635,0.069815196,0.059206024,0.0027378509,0.039356604,0.24435319,0.6026694,0.99418205,0.73100615,0.36002737,0.059206024,0.022245038,0.06844627,0.089664616,0.08281998,0.08042437,0.07905544,0.08179329,0.0862423,0.085215606,0.086926766,0.09445585,0.10164271,0.10403833,0.11738535,0.11841205,0.13004792,0.13723478,0.1495551,0.1584531,0.17590691,0.19404517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.75510204,0.13511612,0.0,0.2857143,0.33145672,0.25686136,0.25826883,0.25334272,0.27726954,0.23715693,0.19704433,0.23434201,0.19282195,0.24700914,0.16396904,0.16045038,0.24489796,0.21604504,0.2364532,0.23926812,0.21885996,0.20900774,0.21885996,0.25615764,0.25967628,0.2793807,0.28641802,0.28430682,0.35256863,0.3596059,0.38423645,0.41027445,0.3427164,0.35608727,0.26812103,0.27304715,0.19563687,0.2174525,0.17311752,0.19211823,0.15270936,0.18367347,0.14848699,0.1653765,0.18930331,0.13652357,0.21393386,0.15341309,0.18085855,0.1513019,0.16748768,0.16467276,0.15482055,0.1513019,0.20408164,0.17593244,0.16185784,0.19141449,0.19352569,0.15763547,0.15341309,0.21674877,0.13019,0.22308233,0.21674877,0.26389867,0.33216044,0.30401126,0.29204786,0.37227306,0.3736805,0.29627022,0.19071077,0.2033779,0.19071077,0.15482055,0.096410975,0.13019,0.10204082,0.12667136,0.093596056,0.111189306,0.073187895,0.156228,0.054187194,0.30823365,0.84447575,0.6213934,0.16256158,0.03237157,0.23434201,0.2484166,0.16467276,0.16959888,0.14215341,0.19915552,0.15552428,0.15411682,0.14707953,0.15411682,0.13652357,0.19845179,0.10978185,0.14707953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9693406,0.65560687,0.17345653,0.0,0.06047879,0.19109617,0.24863502,0.2599748,0.2658547,0.26249474,0.26333472,0.27803445,0.28307435,0.28685427,0.29231414,0.2944141,0.30239394,0.31667367,0.32717344,0.34313315,0.35615286,0.3607728,0.37337252,0.39689207,0.41705167,0.4460311,0.47249055,0.49811003,0.5325493,0.5573289,0.57916844,0.59596807,0.59848803,0.5963881,0.57580847,0.53548926,0.49223015,0.44141117,0.39647207,0.35909283,0.3309534,0.3057539,0.2944141,0.28181437,0.2801344,0.27257454,0.27173457,0.2700546,0.27047458,0.2746745,0.2708946,0.2742545,0.2792944,0.28559428,0.28811425,0.29861403,0.2948341,0.30155396,0.30239394,0.299874,0.30323392,0.30323392,0.29903403,0.29861403,0.2897942,0.29189417,0.29021418,0.29231414,0.28685427,0.29189417,0.29357412,0.2860143,0.2801344,0.27887443,0.27635446,0.2746745,0.2742545,0.27845442,0.28265435,0.2847543,0.28181437,0.28055438,0.27719447,0.27299455,0.27299455,0.26711467,0.27383453,0.2700546,0.26417473,0.26795465,0.26795465,0.26921463,0.2658547,0.2612348,0.26669466,0.26207477,0.26039478,0.2595548,0.2650147,0.2608148,0.26291475,0.25661486,0.2700546,0.30407393,0.30785385,0.30365393,0.2910542,0.2746745,0.2696346,0.2708946,0.26207477,0.25535488,0.2612348,0.26333472,0.26627466,0.27215457,0.2797144,0.27677447,0.26921463,0.2599748,0.27299455,0.40697187,0.60268795,0.87778246,1.0,0.48803023,0.16715665,0.0600588,0.1705166,0.2599748,0.3049139,0.300714,0.29819405,0.31121376,0.31877363,0.31877363,0.33263335,0.33179337,0.33725324,0.34523308,0.35153297,0.35405293,0.350693,0.35741284,0.37715244,0.39857203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.19274567,0.023196964,0.047237452,0.027414594,0.094474904,0.11514129,0.11893716,0.12695065,0.12905946,0.12737241,0.12990299,0.13159005,0.13580768,0.13960354,0.14044707,0.14424294,0.14550823,0.15647407,0.1573176,0.16533108,0.15984817,0.17081401,0.17714044,0.18810628,0.19443274,0.19907212,0.21425559,0.22184733,0.23407845,0.23703079,0.24841839,0.25558835,0.25980598,0.25685364,0.24673134,0.23998313,0.22269085,0.20919444,0.2016027,0.18515395,0.17250106,0.15900464,0.15099114,0.1446647,0.14382118,0.13707297,0.13369887,0.13116828,0.13201182,0.12948123,0.12357655,0.13243358,0.13454239,0.14129059,0.1446647,0.1480388,0.15436524,0.15647407,0.15563053,0.1573176,0.16026993,0.16195698,0.15689583,0.1594264,0.154787,0.15267819,0.14888233,0.14592999,0.14382118,0.14213412,0.14086883,0.13074651,0.12357655,0.13496415,0.12905946,0.12779418,0.12948123,0.12442008,0.12695065,0.12568536,0.123998314,0.123998314,0.13159005,0.14297764,0.16237874,0.19654155,0.20202446,0.18852805,0.18557571,0.21720792,0.20835091,0.1902151,0.18852805,0.18009278,0.13960354,0.11261071,0.104175456,0.1024884,0.09489667,0.08814846,0.0877267,0.08814846,0.08393083,0.08646141,0.09194433,0.087304935,0.08393083,0.05820329,0.11261071,0.21678616,0.55630535,0.9152256,0.8966681,0.09574019,0.0,0.02994517,0.019401096,0.07591733,0.09320962,0.104175456,0.104175456,0.10459722,0.10375369,0.109236605,0.113032475,0.11092366,0.11429776,0.12104597,0.12357655,0.12821594,0.12695065,0.13074651,0.13496415,0.14719528,0.15183467,0.16026993,0.16490932,0.17503163,0.1902151,0.19865036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.92566967,0.7910714,0.45892859,0.24241072,0.14263393,0.17991072,0.19084822,0.18415178,0.18638393,0.18325894,0.18526785,0.1890625,0.18973215,0.19263393,0.1953125,0.20089285,0.20357142,0.20535715,0.2109375,0.21919642,0.22946429,0.2390625,0.25111607,0.26339287,0.27857143,0.29151785,0.30513394,0.32075894,0.33325893,0.33973214,0.3424107,0.34441963,0.33660713,0.31763393,0.290625,0.26316965,0.23883928,0.22120535,0.20580357,0.19553572,0.1890625,0.18214285,0.18303572,0.18080357,0.18125,0.18125,0.18214285,0.18348214,0.18102679,0.18102679,0.18236607,0.18660714,0.18214285,0.18325894,0.18459821,0.18616071,0.18370536,0.18303572,0.1828125,0.18348214,0.18169643,0.17991072,0.17901786,0.18013392,0.18147321,0.17745535,0.1765625,0.19575892,0.20691964,0.21651785,0.21183036,0.22142857,0.23839286,0.2421875,0.24419643,0.228125,0.20245536,0.17700893,0.17053571,0.16383928,0.15535714,0.15401785,0.15446429,0.15178572,0.15111607,0.15223214,0.15267856,0.15424107,0.15446429,0.13392857,0.0,0.022767857,0.27321428,0.64419645,1.0,0.7107143,0.41584823,0.18772322,0.15401785,0.18392856,0.18883929,0.18080357,0.18080357,0.18236607,0.18459821,0.18660714,0.18616071,0.18839286,0.1921875,0.19642857,0.19821429,0.2015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.6448718,0.30897436,0.076282054,0.033333335,0.23589744,0.28333333,0.29358974,0.31794873,0.3301282,0.3474359,0.3525641,0.35641026,0.35448718,0.3596154,0.3705128,0.37628207,0.38653848,0.37564102,0.3974359,0.41153845,0.42948717,0.45705128,0.4846154,0.51474357,0.54423076,0.57884616,0.6076923,0.6282051,0.64358974,0.6576923,0.6666667,0.649359,0.5948718,0.5416667,0.4903846,0.44230768,0.4051282,0.37371793,0.3480769,0.34166667,0.32948717,0.32307693,0.31987178,0.32307693,0.31153846,0.31217948,0.32435897,0.30897436,0.31602564,0.31346154,0.31217948,0.31538463,0.3025641,0.31346154,0.30641025,0.31666666,0.31410256,0.30512822,0.31153846,0.30128205,0.30641025,0.2974359,0.30192307,0.30384615,0.29679486,0.29679486,0.30128205,0.2948718,0.28910255,0.29935896,0.28910255,0.27371794,0.28782052,0.28653845,0.2794872,0.27820513,0.2801282,0.2897436,0.28333333,0.2820513,0.28397435,0.27820513,0.27628204,0.2846154,0.27371794,0.27307692,0.27820513,0.2794872,0.2794872,0.2846154,0.27820513,0.30192307,0.32371795,0.35641026,0.3698718,0.4096154,0.4173077,0.40576923,0.38076922,0.4173077,0.3673077,0.33076924,0.2846154,0.27115384,0.27371794,0.2775641,0.2673077,0.2653846,0.2775641,0.2717949,0.28141025,0.2826923,0.4076923,0.43333334,0.5480769,0.91346157,0.9185898,0.42692307,0.1974359,0.0,0.07820513,0.23910256,0.2628205,0.2820513,0.2974359,0.30961537,0.30641025,0.32179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9689399,0.50844026,0.13234301,0.066171505,0.00067521946,0.04456448,0.055367995,0.043889266,0.029034436,0.022957461,0.0243079,0.02565834,0.020931803,0.03848751,0.043214045,0.042538825,0.046590142,0.05941931,0.07359892,0.0972316,0.08777853,0.08372721,0.08507765,0.08777853,0.093180284,0.10668467,0.12018906,0.122889936,0.14112087,0.16002701,0.17758271,0.18703578,0.19851452,0.1978393,0.18298447,0.16542876,0.15462525,0.13234301,0.095881164,0.0729237,0.042538825,0.023632681,0.030384876,0.028359218,0.015530047,0.0,0.007427414,0.0033760972,0.02228224,0.030384876,0.045914922,0.020256583,0.041863605,0.071573265,0.064821064,0.06076975,0.05806887,0.045239702,0.05739365,0.046590142,0.03781229,0.040513165,0.05266712,0.035786632,0.0519919,0.04996624,0.041863605,0.03916273,0.032410532,0.041863605,0.028359218,0.020256583,0.016205266,0.019581364,0.031060094,0.035786632,0.033085752,0.041863605,0.055367995,0.053342335,0.06684673,0.07427414,0.09115463,0.093180284,0.0938555,0.09115463,0.08845375,0.0796759,0.09115463,0.13369346,0.15124916,0.16272789,0.17825793,0.14719784,0.11411209,0.10735989,0.10600945,0.10668467,0.10330857,0.08642809,0.09993248,0.124240376,0.12964213,0.11208643,0.11276165,0.10330857,0.08440243,0.01215395,0.05064146,0.20324105,0.4726536,0.9250506,1.0,0.52329504,0.1843349,0.14112087,0.09925726,0.14652263,0.15192437,0.13706955,0.124240376,0.13234301,0.14044565,0.15124916,0.14922349,0.15732613,0.16948009,0.16475354,0.17555706,0.1910871,0.21809588,0.22754896,0.23092505,0.2498312,0.24442944,0.2505064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9226058,0.6714922,0.23106904,0.0050111357,0.075723834,0.06904232,0.05623608,0.05400891,0.04844098,0.051781736,0.06069042,0.06013363,0.06403118,0.067371935,0.061804008,0.06625835,0.06403118,0.07071269,0.081848554,0.07683741,0.08017817,0.09910913,0.10412027,0.11080178,0.116926506,0.12138084,0.1247216,0.13919821,0.15478842,0.18262807,0.21213809,0.23162584,0.27282852,0.30734965,0.32683742,0.34799555,0.360245,0.3435412,0.30289534,0.2566815,0.19933185,0.16258352,0.11971047,0.09743875,0.08129176,0.07461025,0.059020046,0.0701559,0.06792873,0.0623608,0.05957684,0.061247215,0.06458797,0.0545657,0.06792873,0.06458797,0.06792873,0.07405345,0.07628062,0.07739421,0.08296214,0.08518931,0.08741648,0.08685969,0.08129176,0.08296214,0.09131403,0.09632517,0.090757236,0.09298441,0.08685969,0.08351893,0.09743875,0.09020045,0.08129176,0.07516704,0.077951,0.07962138,0.078507796,0.09799554,0.08685969,0.08908686,0.09298441,0.0857461,0.08741648,0.08853006,0.09187082,0.0863029,0.079064585,0.077951,0.079064585,0.077951,0.08685969,0.10467706,0.123051226,0.1486637,0.15033408,0.14365256,0.15256125,0.18207127,0.16481069,0.1330735,0.14309576,0.123051226,0.09576838,0.09131403,0.07349666,0.07349666,0.072383076,0.06792873,0.06904232,0.067371935,0.07405345,0.061804008,0.0,0.0022271716,0.2037862,0.7967706,1.0,0.7321826,0.25612473,0.05233853,0.11915368,0.13975501,0.116926506,0.09855234,0.09632517,0.10412027,0.1018931,0.09910913,0.100222714,0.10690423,0.105790645,0.114699334,0.116926506,0.10746103,0.10412027,0.10968819,0.11302895,0.10801782,0.12026726,0.11581292,0.13084632,0.13641426,0.15200445,0.15701559,0.18151447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
